gorge-39.6,Living Entity Existence,1,['subsist']
gorge-39.6,Survive Activity,1,['survive']
gorge-39.6,Existence State,1,['exist']
wipe_manner-10.4.1,Clean Activity,6,"['soak', 'wash', 'flush', 'dust', 'polish', 'rinse']"
wipe_manner-10.4.1,Remove Activity,5,"['exorcise', 'purge', 'erase', 'offload', 'expunge']"
wipe_manner-10.4.1,Touch Activity,2,"['rub', 'scratch']"
wipe_manner-10.4.1,Distill,2,"['distil', 'distill']"
wipe_manner-10.4.1,Cause Change Physical State,2,"['wipe', 'swab']"
wipe_manner-10.4.1,Hit Activity,1,['dab']
wipe_manner-10.4.1,Winning Activity,1,['sweep']
wipe_manner-10.4.1,Grow Plant Activity,1,['weed']
wipe_manner-10.4.1,Wear Activity,1,['wear']
wipe_manner-10.4.1,Cause Privative Possession,1,['strip']
wipe_manner-10.4.1,Surface Cleaning Activity,1,['scrub']
wipe_manner-10.4.1,Deceive Activity,1,['pluck']
wipe_manner-10.4.1,Cause Cover Activity,1,['dust']
wipe_manner-10.4.1,Remove from Container,1,['unload']
wipe_manner-10.4.1,Prepare Food Activity,1,['whisk']
wipe_manner-10.4.1,Cause Decrease Size Activity,1,['trim']
wipe_manner-10.4.1,Cause Self Contain Relation,1,['suck']
wipe_manner-10.4.1,Decorate Activity,1,['trim']
wipe_manner-10.4.1,Clean with Instrument Activity,1,['sweep']
wipe_manner-10.4.1,Force Activity,1,['squeeze']
wipe_manner-10.4.1,Read Activity,1,['skim']
wipe_manner-10.4.1,Cause Participate Activity,1,['whisk']
wipe_manner-10.4.1,Make Effort Activity,1,['strain']
wipe_manner-10.4.1,Decrease Size Activity,1,['trim']
wipe_manner-10.4.1,Describe Relation,1,['distill']
wipe_manner-10.4.1,Grooming Activity,1,['shave']
wipe_manner-10.4.1,Defeat Activity,1,['lick']
hire-13.5.3,Hire Activity,4,"['employ', 'commission', 'hire', 'engage']"
hire-13.5.3,Educational Activity,3,"['train', 'groom', 'prepare']"
hire-13.5.3,Participate Activity,1,['engage']
hire-13.5.3,Cause Return Activity,1,['reinstate']
hire-13.5.3,Agree Activity,1,['contract']
hire-13.5.3,Signature Activity,1,['sign']
hire-13.5.3,Choose Activity,1,['draft']
hire-13.5.3,Appoint Activity,1,['commission']
hire-13.5.3,Cause to Enroll Activity,1,['enlist']
hire-13.5.3,Write Activity,1,['draft']
hire-13.5.3,Engage Activity,1,['engage']
hire-13.5.3,Cause Participate Activity,1,['enlist']
hire-13.5.3,Recruit Member Activity,1,['recruit']
hire-13.5.3,Prepare Activity,1,['prepare']
hire-13.5.3,Use Activity,1,['employ']
hire-13.5.3,Enroll Activity,1,['enlist']
hire-13.5.3,Grooming Activity,1,['groom']
hire-13.5.3,Repair Activity,1,['groom']
hire-13.5.3,Order Activity,1,['commission']
patent-101,Official Approve Activity,3,"['certify', 'license', 'accredit']"
patent-101,Imitation Activity,2,"['imitate', 'impersonate']"
patent-101,Mental Process,1,['verify']
patent-101,Confirm Activity,1,['verify']
patent-101,Reporting Activity,1,['evidence']
patent-101,Exhibit Activity,1,['evidence']
patent-101,Guarantee Activity,1,['certify']
patent-101,Cause to Enroll Activity,1,['register']
patent-101,Trademark State,1,['patent']
patent-101,Accept Activity,1,['accredit']
patent-101,Enroll Activity,1,['register']
steal-10.5,Acquire with Force,9,"['extort', 'confiscate', 'nab', 'seize', 'wrest', 'commandeer', 'sequester', 'grab', 'pirate']"
steal-10.5,Steal Activity,4,"['plunder', 'rob', 'thieve', 'steal']"
steal-10.5,Acquire Activity,3,"['cull', 'take', 'reclaim']"
steal-10.5,Winning Activity,2,"['capture', 'take']"
steal-10.5,Capture Activity,2,"['capture', 'recapture']"
steal-10.5,Remove Activity,2,"['wrest', 'lift']"
steal-10.5,Cause Free State,2,"['liberate', 'emancipate']"
steal-10.5,Illegal Capture Activity,2,"['abduct', 'kidnap']"
steal-10.5,Cause Privative Possession,1,['repossess']
steal-10.5,Illegal Business Transfer,1,['smuggle']
steal-10.5,Cause Privative Participation,1,['sequester']
steal-10.5,Deceive Activity,1,['nab']
steal-10.5,Assistance Activity,1,['rescue']
steal-10.5,Increase Height,1,['lift']
steal-10.5,Cause Directed Move Activity,1,['take']
steal-10.5,Underpay Activity,1,['pinch']
steal-10.5,Kill Animal Activity,1,['cull']
steal-10.5,Relational Process,1,['take']
steal-10.5,Cause Living Entity Physical Damage,1,['pinch']
steal-10.5,Succeed Activity,1,['redeem']
steal-10.5,Living Entity Physical Damage,1,['bleed']
steal-10.5,Hit with Damaging Purpose,1,['flog']
steal-10.5,Business Acquire Activity,1,['redeem']
steal-10.5,Describe Relation,1,['capture']
steal-10.5,Saving Activity,1,['salvage']
steal-10.5,Reproduce Activity,1,['plagiarize']
steal-10.5,Add Activity,1,['annex']
steal-10.5,Hold Activity,1,['grab']
steal-10.5,Cause Improve Activity,1,['lift']
bill-54.5,Monetary Take Activity,4,"['charge', 'bill', 'overcharge', 'invoice']"
bill-54.5,Predict Activity,2,"['wager', 'bet']"
bill-54.5,Punish Activity,1,['fine']
bill-54.5,Assistance Activity,1,['save']
bill-54.5,Gamble Activity,1,['bet']
bill-54.5,Government Acquire Activity,1,['tax']
bill-54.5,Cause Avoid Activity,1,['spare']
bill-54.5,Succeed Activity,1,['save']
bill-54.5,Saving Activity,1,['save']
bill-54.5,Pay Activity,1,['tip']
result-27.2,Winning Activity,1,['lead']
result-27.2,Cause Directed Move Activity,1,['lead']
result-27.2,Causation Activity,1,['cause']
result-27.2,Come Into Existence,1,['result']
result-27.2,Lead Activity,1,['lead']
forbid-64.4,Privative Allow Activity,9,"['prevent', 'bar', 'prohibit', 'forbid', 'preclude', 'stop', 'keep', 'restrain', 'ban']"
forbid-64.4,Disable Activity,3,"['hinder', 'inhibit', 'hamper']"
forbid-64.4,Negative Influence Activity,3,"['obstruct', 'impede', 'block']"
forbid-64.4,Privative Allow Access Activity,2,"['obstruct', 'block']"
forbid-64.4,Cause End Activity,2,"['stop', 'deter']"
forbid-64.4,Advise Against Activity,2,"['dissuade', 'discourage']"
forbid-64.4,End Activity,1,['stop']
forbid-64.4,Continue Activity,1,['keep']
forbid-64.4,Cause Negative Feeling,1,['discourage']
forbid-64.4,Saving Activity,1,['keep']
forbid-64.4,Privative Constitutive Relation,1,['exclude']
differ-23.4,Inequality State,2,"['differ', 'vary']"
differ-23.4,Cause Change of State,1,['vary']
differ-23.4,Path Relation,1,['diverge']
differ-23.4,Change of State,1,['vary']
differ-23.4,Disagree Activity,1,['differ']
differ-23.4,Privative Imitate Activity,1,['deviate']
reflexive_appearance-48.1.2,Say Activity,3,"['assert', 'express', 'reassert']"
reflexive_appearance-48.1.2,Exhibit Activity,3,"['exhibit', 'display', 'show']"
reflexive_appearance-48.1.2,Advice Activity,2,"['suggest', 'recommend']"
reflexive_appearance-48.1.2,Positive Polarity Report,2,"['announce', 'declare']"
reflexive_appearance-48.1.2,Disclose Activity,2,"['reveal', 'expose']"
reflexive_appearance-48.1.2,Create Activity,2,"['shape', 'form']"
reflexive_appearance-48.1.2,Describe Relation,2,"['present', 'show']"
reflexive_appearance-48.1.2,Give Activity,2,"['present', 'offer']"
reflexive_appearance-48.1.2,Deceive Activity,1,['pose']
reflexive_appearance-48.1.2,Ask Activity,1,['pose']
reflexive_appearance-48.1.2,Causation Activity,1,['pose']
reflexive_appearance-48.1.2,Propose Activity,1,['propose']
reflexive_appearance-48.1.2,Imply Activity,1,['suggest']
reflexive_appearance-48.1.2,Come Into Existence,1,['manifest']
reflexive_appearance-48.1.2,Influence Activity,1,['shape']
reflexive_appearance-48.1.2,Characterize Activity,1,['define']
characterize-29.2,Classify Activity,3,"['class', 'rank', 'classify']"
characterize-29.2,Mental Creation Process,2,"['conceive', 'envision']"
characterize-29.2,Characterize Activity,2,"['characterize', 'depict']"
characterize-29.2,Describe Relation,2,"['detail', 'specify']"
characterize-29.2,Favorable Expression,2,"['hail', 'praise']"
characterize-29.2,Winning Activity,1,['take']
characterize-29.2,Know Activity,1,['interpret']
characterize-29.2,Translate Activity,1,['interpret']
characterize-29.2,Perception Activity,1,['perceive']
characterize-29.2,Create Representational Artifact,1,['depict']
characterize-29.2,Assessment Activity,1,['diagnose']
characterize-29.2,Cause Directed Move Activity,1,['take']
characterize-29.2,Relational Process,1,['take']
characterize-29.2,Choose Activity,1,['select']
characterize-29.2,Cause Kinship Relation,1,['adopt']
characterize-29.2,Compute Activity,1,['count']
characterize-29.2,Create Activity,1,['cast']
characterize-29.2,Guarantee Activity,1,['certify']
characterize-29.2,Official Approve Activity,1,['certify']
characterize-29.2,Human Relational Process,1,['treat']
characterize-29.2,Monetary Take Activity,1,['bill']
characterize-29.2,Appreciate Activity,1,['fancy']
characterize-29.2,Cause Improve Health Activity,1,['treat']
characterize-29.2,Paint Activity,1,['paint']
characterize-29.2,Believe Activity,1,['regard']
characterize-29.2,Cause Change Physical State,1,['stamp']
characterize-29.2,Cause Transfer of Location,1,['cast']
characterize-29.2,Express Wrong Judgement,1,['underestimate']
characterize-29.2,Acquire Activity,1,['take']
characterize-29.2,Give Activity,1,['treat']
characterize-29.2,Modify Activity,1,['recast']
characterize-29.2,See Activity,1,['view']
characterize-29.2,Summon Activity,1,['hail']
characterize-29.2,Use Activity,1,['adopt']
dub-29.3,Name Activity,11,"['rename', 'term', 'anoint', 'brand', 'christen', 'label', 'consecrate', 'baptize', 'call', 'nickname', 'name']"
dub-29.3,Rule Activity,2,"['decree', 'rule']"
dub-29.3,Say Activity,1,['pronounce']
dub-29.3,Translate Activity,1,['dub']
dub-29.3,Positive Polarity Report,1,['call']
dub-29.3,Political Appoint Activity,1,['crown']
dub-29.3,Create Activity,1,['style']
dub-29.3,Superiority State,1,['rule']
dub-29.3,Cause Change Physical State,1,['stamp']
dub-29.3,Telephone Activity,1,['call']
dub-29.3,Judge Activity,1,['pronounce']
dub-29.3,Vote Activity,1,['vote']
dub-29.3,Plan Activity,1,['call']
floss-41.2.1,Grooming Activity,3,"['shave', 'floss', 'brush']"
floss-41.2.1,Clean Activity,1,['wash']
seem-109,Communication Process,1,['sound']
seem-109,Smell Activity,1,['smell']
seem-109,Privative Allow Activity,1,['keep']
seem-109,Sound Process,1,['sound']
seem-109,Continue Activity,1,['keep']
seem-109,Process,1,['act']
seem-109,Theatrical Performance Activity,1,['act']
seem-109,Saving Activity,1,['keep']
seem-109,Taste Activity,1,['taste']
subordinate-95.2.1,Reporting Activity,1,['report']
subordinate-95.2.1,Respond Activity,1,['answer']
breathe-40.1.2,Excretion Activity,4,"['pee', 'urinate', 'shit', 'defecate']"
breathe-40.1.2,Living Entity Relational Process,3,"['cough', 'vomit', 'spit']"
breathe-40.1.2,Express Sadness Activity,2,"['weep', 'cry']"
breathe-40.1.2,Breathing,1,['breathe']
breathe-40.1.2,Expressive Speech Act,1,['cry']
breathe-40.1.2,Move Activity,1,['dribble']
breathe-40.1.2,Living Entity Physical Damage,1,['bleed']
breathe-40.1.2,Make Effort Activity,1,['sweat']
breathe-40.1.2,Basketball Activity,1,['dribble']
break-45.1,Cause to Break Activity,12,"['smash', 'crash', 'rend', 'tear', 'chip', 'splinter', 'shatter', 'rip', 'break', 'fracture', 'crack', 'snap']"
break-45.1,Break Activity,12,"['smash', 'crash', 'rend', 'tear', 'chip', 'splinter', 'shatter', 'rip', 'break', 'fracture', 'crack', 'snap']"
break-45.1,Separate Activity,3,"['break', 'cleave', 'split']"
break-45.1,Hit Activity,2,"['smash', 'crack']"
break-45.1,Turn Into Mass Substance,2,"['crush', 'shred']"
break-45.1,Destroy Activity,2,"['dissolve', 'fracture']"
break-45.1,Cause Nonwholeness,1,['dissolve']
break-45.1,Accident Event,1,['crash']
break-45.1,Privative Allow Activity,1,['break']
break-45.1,Produce Sound Activity,1,['crack']
break-45.1,Support Relation,1,['cleave']
break-45.1,Privative Operate Activity,1,['crash']
break-45.1,Go Out of Existence,1,['fracture']
break-45.1,Close Activity,1,['snap']
